626,581048
627,529909
628,581070
629,657690
630,736010
631,7714100
632,570765
633,590174
634,346180
635,442005
636,831463
637,1069695
638,499501
639,502739
640,700278
641,366214
642,2411932
643,335619
644,548097
645,1062353
646,745223
647,613405
648,596642
649,565890
650,778884
651,378755
652,508851
653,396631
654,556934
655,412448
656,5241222
657,543974
658,484238
659,711736
660,2248815
661,525942
662,663714
663,920094
664,792394
665,652519
666,546578
667,796510
668,540885
669,663313
670,738688
671,774728
672,7755140
673,691963
674,641964
675,432450
676,457602
677,862057
678,1091223
679,636363
680,521052
681,707812
682,380033
683,2567911
684,356380
685,583074
686,1193949
687,746905
688,635835
689,596917
690,584588
691,781718
692,433814
693,538365
694,405257
695,603521
696,452058
697,5317115
698,546150
699,613619
700,723372
701,2457025
702,572713
703,678960
704,1007496
705,833747
706,708626
707,640089
708,880756
709,549373
710,688104
711,858899
712,794927
713,7801523
714,695326
715,644068
716,459494
717,479112
718,903329
719,1122630
720,664903
721,550362
722,786712
723,452151
724,2887693
725,490294
726,603414
727,1283490
728,804264
729,637237
730,610272
731,701557
732,975418
733,437886
734,559565
735,518034
736,624984
737,473660
738,5673673
739,587294
740,648709
741,751715
742,2517337
743,629417
744,699148
745,1013854
746,903445
747,734700
748,652662
749,884514
750,557608
751,804876
752,895912
753,824497
754,41398
755,696093
756,751239
757,464705
758,572848
759,950774
760,1160133
761,862814
762,576092
763,838727
764,453793
765,2947038
766,519211
767,609476
768,1323129
769,806732
770,797942
771,661580
772,770679
773,990477
774,444589
775,626417
776,575453
777,726436
778,637099
779,6004094
780,605582
781,675158
782,777232
783,2782545
784,652955
785,790789
786,1014072
787,948648
788,743073
789,677232
790,976378
791,580096
792,864945
793,950681
794,832777
795,62884
796,788225
797,764669
798,497840
799,613336
800,1035500
801,1168706
802,947847
803,627002
804,893858
805,460252
806,3215129
807,561415
808,643491
809,1524429
810,820440
811,836692
812,673184
813,772666
814,1000308
815,492888
816,803657
817,591183
818,737227
819,650756
820,6013549
821,606736
822,689767
823,820340
824,3236862
825,781605
826,842895
827,1072940
828,961940
829,744778
830,727061
831,981808
832,589791
833,886749
834,963787
835,834530
836,78390
837,794422
838,806804
839,513603
840,618235
841,1036229
842,1171830
843,952775
844,645231
845,899822
846,465441
847,3408328
848,628173
849,665229
850,1641037
851,852644
852,911450
853,674473
854,799629
855,1017360
856,507065
857,808563
858,615570
859,792747
860,659232
861,6359309
862,668236
863,767717
864,850381
865,3355119
866,790234
867,874927
868,1100253
869,983022
870,748085
871,739829
872,1058026
873,594150
874,915686
875,969266
876,913138
877,179309
878,876438
879,816360
880,516380
881,619227
882,1084377
883,1173549
884,967239
885,699343
886,931551
887,484909
888,3649422
889,670949
890,873960
891,1696495
892,922251
893,912150
894,685268
895,829951
896,1070450
897,536910
898,809227
899,629546
900,836709
901,663579
902,6952391
903,677082
904,789634
905,935517
906,3513945
907,856996
908,883304
909,1111783
910,986378
911,753788
912,774901
913,1302772
914,606433
915,1059439
916,1007247
917,926363
918,241361
919,881540
920,905997
921,664793
922,635427
923,1171389
924,1185910
925,1012581
926,724864
927,939263
928,499937
929,3670318
930,698400
931,875630
932,1747804
933,927450
934,915228
935,703048
936,872288
937,1082899
938,559057
939,811321
940,633578
941,894757
942,756130
943,7496822
944,678717
945,927519
946,967661
947,3559251
948,860149
949,884523
950,1129713
951,1016309
952,798177
953,792134
954,1479969
955,623343
956,1192218
957,1081951
958,983139
959,310778
960,907035
961,943971
962,687860
963,638234
964,1217121
965,1317401
966,1026131
967,781047
968,978008
969,534000
970,3717488
971,746346
972,906407
973,1751206
974,965663
975,924929
976,708419
977,922844
978,1142482
979,641170
980,849921
981,646307
982,921963
983,793050
984,7717063
985,709546
986,1052448
987,976543
988,3676088
989,940661
990,918219
991,1162269
992,1031714
993,812406
994,886430
995,1526587
996,635033
997,1267171
998,1081952
999,1006310
1000,322639
1001,934889
1002,952991
1003,711349
1004,657643
1005,1261269
1006,1318327
1007,1123044
1008,783757
1009,1032666
1010,558743
1011,3820777
1012,752584
1013,913337
1014,1763493
1015,1034035
1016,930459
1017,711228
1018,955516
1019,1169152
1020,728889
1021,871012
1022,649764
1023,927592
1024,830792
1025,7905534
1026,724553
1027,1165064
1028,984839
1029,3693776
1030,970132
1031,946327
1032,1175934
1033,1049505
1034,871840
1035,904315
1036,1556177
1037,668939
1038,1289528
1039,1098461
1040,1070493
1041,364162
1042,947051
1043,967675
1044,713940
1045,759620
1046,1277948
1047,1576544
1048,1136090
1049,788486
1050,1036710
1051,585293
1052,3951345
1053,762823
1054,992247
1055,1800775
1056,1035563
1057,930848
1058,711287
1059,972514
1060,1183803
1061,748265
1062,878105
1063,655941
1064,954528
1065,857633
1066,8729287
1067,729558
1068,1192637
1069,1051446
1070,4289254
1071,971777
1072,963323
1073,1193519
1074,1056539
1075,906239
1076,933165
1077,1571861
1078,691303
1079,1290075
1080,1164062
1081,1097740
1082,392074
1083,995593
1084,969292
1085,723815
1086,794335
1087,1337385
1088,1647657
1089,1157699
1090,829271
1091,1084747
1092,679938
1093,3956063
1094,779196
1095,1006213
1096,1876807
1097,1067797
1098,933405
1099,766409
1100,1040804
1101,1225904
1102,756524
1103,892116
1104,749076
1105,985133
1106,865322
1107,61572
1108,769757
1109,1236361
1110,1052505
1111,4594109
1112,994211
1113,966153
1114,1210093
1115,1119249
1116,970314
1117,944492
1118,1581671
1119,693067
1120,1332267
1121,1206770
1122,1149149
1123,404177
1124,1004194
1125,986210
1126,743414
1127,796147
1128,1355228
1129,1649088
1130,1159560
1131,838035
1132,1218362
1133,733765
1134,4086980
1135,885665
1136,1010882
1137,1882380
1138,1092817
1139,950570
1140,819381
1141,1108599
1142,1267954
1143,769673
1144,896437
1145,797766
1146,1108530
1147,884885
1148,105844
1149,812673
1150,1259609
1151,1097381
1152,4746920
1153,1006736
1154,1018247
1155,1226990
1156,1126903
1157,1011378
1158,949445
1159,1605409
1160,758143
1161,1349422
1162,1238012
1163,1149382
1164,458327
1165,1037084
1166,1003226
1167,766886
1168,808136
1169,1360320
1170,1655634
1171,1181723
1172,892899
1173,1240672
1174,754614
1175,4121775
1176,898841
1177,1067964
1178,1896028
1179,1096166
1180,957565
1181,831513
1182,1109951
1183,1295672
1184,826090
1185,902385
1186,802498
1187,1154465
1188,1038682
1189,118001
1190,819951
1191,1283493
1192,1119995
1193,4873105
1194,1017286
1195,1041329
1196,1282230
1197,1128088
1198,1133815
1199,963987
1200,1716418
1201,913174
1202,1382926
1203,1310821
1204,1198164
1205,471931
1206,1048957
1207,1016423
1208,811901
1209,821733
1210,1388175
1211,1692339
1212,1221691
1213,897782
1214,1243253
1215,766869
1216,4569633
1217,912470
1218,1153730
1219,1896400
1220,1098110
1221,1000132
1222,872400
1223,1119122
1224,1317004
1225,851055
1226,908795
1227,804154
1228,1282265
1229,1057721
1230,122096
1231,911076
1232,1332338
1233,1136218
1234,4954217
1235,1072519
1236,1105284
1237,1295687
1238,1163016
1239,1143109
1240,1029398
1241,1785964
1242,971030
1243,1393688
1244,1331724
1245,1210848
1246,483991
1247,1123716
1248,1055092
1249,837760
1250,848000
1251,1412853
1252,1903172
1253,1223681
1254,904441
1255,1305356
1256,815832
1257,4983484
1258,936743
1259,1162064
1260,1943234
1261,1106057
1262,1065147
1263,903282
1264,1127639
1265,1367518
1266,868012
1267,933873
1268,837386
1269,1339828
1270,1087435
1271,147182
1272,917819
1273,1348185
1274,1185807
1275,5107391
1276,1146810
1277,1118666
1278,1335916
1279,1169920
1280,1234391
1281,1046658
1282,1833202
1283,1046387
1284,1600420
1285,1349867
1286,1283456
1287,558299
1288,1147352
1289,1086235
1290,865488
1291,857245
1292,1467144
1293,1906334
1294,1264051
1295,912275
1296,1387172
1297,974931
1298,5193151
1299,945368
1300,1231555
1301,1970677
1302,1125795
1303,1081673
1304,959116
1305,1145319
1306,1395320
1307,897771
1308,1007162
1309,855185
1310,1481023
1311,1119170
1312,157241
1313,1010187
1314,1354800
1315,1223839
1316,5132920
1317,1153348
1318,1155521
1319,1351576
1320,1193057
1321,1318554
1322,1062908
1323,1878893
1324,1056330
1325,1609357
1326,1366808
1327,1286212
1328,566347
1329,1157229
1330,1102751
1331,945290
1332,864296
1333,1497235
1334,1955916
1335,1324544
1336,935954
1337,1407675
1338,1029870
1339,5201298
1340,966899
1341,1235248
1342,1973931
1343,1129086
1344,1116650
1345,968123
1346,1150499
1347,1437696
1348,907574
1349,1008572
1350,882012
1351,1567355
1352,1143487
1353,167620
1354,1012266
1355,1380254
1356,1270537
1357,5257851
1358,1165861
1359,1159068
1360,1438054
1361,1203949
1362,1434816
1363,1068499
1364,1970738
1365,1074337
1366,1615495
1367,1384450
1368,1291218
1369,572158
1370,1164647
1371,1133213
1372,972039
1373,887408
1374,1515689
1375,1967951
1376,1344179
1377,947962
1378,1451313
1379,1031282
1380,5484667
1381,979504
1382,1291429
1383,1979331
1384,1193181
1385,1131699
1386,1007243
1387,1230206
1388,1674635
1389,909445
1390,1070194
1391,891652
1392,1609385
1393,1163014
1394,239909
1395,1050084
1396,1427951
1397,1287141
1398,5376679
1399,1169618
1400,1225908
1401,1454505
1402,1267166
1403,1447691
1404,1093014
1405,2026152
1406,1129632
1407,1620490
1408,1385056
1409,1331570
1410,725699
1411,1184094
1412,1208847
1413,984491
1414,896876
1415,1524686
1416,1977597
1417,1347969
1418,966417
1419,1454971
1420,1052159
1421,5667377
1422,1011882
1423,1301769
1424,2013500
1425,1211096
1426,1162633
1427,1027686
1428,1238307
1429,1791055
1430,966716
1431,1078678
1432,896890
1433,1614012
1434,1218255
1435,247353
1436,1065024
1437,1468842
1438,1418995
1439,5643989
1440,1193841
1441,1244705
1442,1493139
1443,1309609
1444,1484499
1445,1107771
1446,2072095
1447,1142126
1448,1652299
1449,1429257
1450,1349841
1451,770855
1452,1300789
1453,1218835
1454,994765
1455,908473
1456,1598564
1457,2012358
1458,1352552
1459,998415
1460,1458585
1461,1108625
1462,5800063
1463,1046030
1464,1308147
1465,2031320
1466,1289335
1467,1176399
1468,1029669
1469,1239959
1470,1876836
1471,984798
1472,1286160
1473,968123
1474,1645966
1475,1242011
1476,279627
1477,1129071
1478,1528766
1479,1504876
1480,5791373
1481,1201803
1482,1315898
1483,1527071
1484,1325932
1485,1609653
1486,1166740
1487,2115475
1488,1150950
1489,1670274
1490,1433332
1491,1363606
1492,791410
1493,1365896
1494,1220191
1495,1038219
1496,911764
1497,1608024
1498,2031137
1499,1370503
1500,1026067
1501,1459388
1502,1202085
1503,5806769
1504,1053636
1505,1319658
1506,2033830
1507,1316606
1508,1196428
1509,1051996
1510,1272812
1511,1923366
1512,997254
1513,1290214
1514,1010840
1515,1652466
1516,1260121
1517,306133
1518,1129680
1519,1636489
1520,1613982
1521,5946240
1522,1233163
1523,1410032
1524,1545315
1525,1330127
1526,1643825
1527,1206511
1528,2260358
1529,1177481
1530,1722822
1531,1443286
1532,1383420
1533,827238
1534,1395846
1535,1279287
1536,1059198
1537,965585
1538,1679143
1539,2094611
1540,1420885
1541,1044358
1542,1473802
1543,1213465
1544,6103106
1545,1068266
1546,1348335
1547,2065066
1548,1361149
1549,1216299
1550,1119134
1551,1313488
1552,1961028
1553,999167
1554,1311206
1555,1022103
1556,1701021
1557,1289438
1558,501441
1559,1173688
1560,1651559
1561,1629294
1562,6118445
1563,1313082
1564,1418309
1565,1589163
1566,1348151
1567,1697987
1568,1239491
1569,2363252
1570,1183126
1571,1738801
1572,1487023
1573,1394146
1574,869933
1575,1574334
1576,1310013
1577,1066765
1578,979579
1579,1680492
1580,2112375
1581,1501958
1582,1081018
1583,1503958
1584,1233211
1585,6394863
1586,1106488
1587,1351329
1588,2127669
1589,1381605
1590,1217368
1591,1140387
1592,1335402
1593,2297690
1594,1017710
1595,1329958
1596,1047898
1597,1717986
1598,1360338
1599,519684
1600,1272352
1601,1680322
1602,1724519
1603,6267605
1604,1325897
1605,1486474
1606,1602379
1607,1404934
1608,1736676
1609,1275768
1610,2367239
1611,1229601
1612,1830266
1613,1510408
1614,1400667
1615,930889
1616,1598888
1617,1401072
1618,1086086
1619,995767
1620,1701205
1621,2113843
1622,1529833
1623,1111826
1624,1538734
1625,1238320
1626,6732072
1627,1133393
1628,1353528
1629,2142982
1630,1506407
1631,1238820
1632,1183054
1633,1392841
1634,2312249
1635,1034092
1636,1394595
1637,1128463
1638,1720170
1639,1362348
1640,556480
1641,1274652
1642,1706994
1643,1773362
1644,6549915
1645,1351874
1646,1493704
1647,1650450
1648,1408713
1649,1768517
1650,1328274
1651,2390181
1652,1243156
1653,1837562
1654,1512056
1655,1409191
1656,944890
1657,1624979
1658,1406991
1659,1116019
1660,1038813
1661,1717222
1662,2264099
1663,1530706
1664,1157634
1665,1573656
1666,1243549
1667,6893783
1668,1157848
1669,1385949
1670,2206150
1671,1512675
1672,1264243
1673,1192211
1674,1400377
1675,2342319
1676,1041605
1677,1445626
1678,1146097
1679,1786465
1680,1391766
1681,563890
1682,1312636
1683,1733620
1684,1831702
1685,6707559
1686,1409492
1687,1548922
1688,1719463
1689,1416962
1690,1849271
1691,1400503
1692,2425835
1693,1314240
1694,1841867
1695,1513971
1696,1427313
1697,1016835
1698,1638694
1699,1415152
1700,1191050
1701,1057470
1702,1726839
1703,2265012
1704,1587529
1705,1250240
1706,1575052
1707,1243656
1708,7035378
1709,1205488
1710,1482890
1711,2211684
1712,1564278
1713,1362285
1714,1248640
1715,1419307
1716,2358896
1717,1054719
1718,1445750
1719,1168984
1720,1817508
1721,1392914
1722,624811
1723,1362836
1724,1763014
1725,1840140
1726,6896158
1727,1422006
1728,1571916
1729,1746943
1730,1432312
1731,1915993
1732,1434304
1733,2450789
1734,1331904
1735,1881313
1736,1571448
1737,1441082
1738,1148521
1739,1675347
1740,1419474
1741,1304141
1742,1168832
1743,1741168
1744,2268241
1745,1597455
1746,1361317
1747,1579705
1748,1278884
1749,7449946
1750,1316392
1751,1491375
1752,2269371
1753,1615736
1754,1366263
1755,1271395
1756,1573591
1757,2471613
1758,1069364
1759,1502865
1760,1239479
1761,1872743
1762,1401519
1763,628173
1764,1402675
1765,1811083
1766,1899704
1767,6928451
1768,1422969
1769,1578118
1770,1753426
1771,1474772
1772,1943718
1773,1440248
1774,2493256
1775,1365526
1776,1884703
1777,1587855
1778,1507486
1779,1244691
1780,1693792
1781,1429467
1782,1393719
1783,1219075
1784,1766399
1785,2272325
1786,1612417
1787,1419237
1788,1600492
1789,1294645
1790,7469649
1791,1336548
1792,1492400
1793,2318080
1794,1645267
1795,1366265
1796,1323690
1797,1574211
1798,2574074
1799,1088164
1800,1513787
1801,1258843
1802,1876960
1803,1457006
1804,666190
1805,1428114
1806,1887175
1807,1935840
1808,7063435
1809,1474665
1810,1592338
1811,1756269
1812,1532922
1813,1977993
1814,1524983
1815,2518293
1816,1437487
1817,1924095
1818,1612179
1819,1522767
1820,1479568
1821,1765999
1822,1437718
1823,1502609
1824,1233241
1825,1783841
1826,2300885
1827,1643566
1828,1481974
1829,1611720
1830,1300057
1831,7473488
1832,1340351
1833,1529248
1834,2467660
1835,1675980
1836,1375006
1837,1336638
1838,1701057
1839,2575691
1840,1104644
1841,1576077
1842,1316102
1843,1898014
1844,1512039
1845,687371
1846,1440615
1847,1890154
1848,1946102
1849,7129050
1850,1479684
1851,1605102
1852,1766459
1853,1541282
1854,1992852
1855,1564478
1856,2622781
1857,1472022
1858,1989198
1859,1659759
1860,1622783
1861,1499065
1862,1781531
1863,1480689
1864,1528183
1865,1245090
1866,1808989
1867,2310766
1868,1803561
1869,1507000
1870,1621377
1871,1306451
1872,7759732
1873,1361898
1874,1549102
1875,2549436
1876,1728585
1877,1387300
1878,1339788
1879,1723407
1880,2583542
1881,1104790
1882,1595475
1883,1395344
1884,1931537
1885,1596843
1886,710842
1887,1489136
1888,1903427
1889,1960523
1890,7286008
1891,1491534
1892,1622924
1893,1800412
1894,1584771
1895,2054606
1896,1602179
1897,2646226
1898,1488494
1899,2154309
1900,1679491
1901,1677347
1902,1572740
1903,1789857
1904,1562818
1905,1615286
1906,1250855
1907,1815901
1908,2322075
1909,1910952
1910,1524176
1911,1717201
1912,1312328
1913,8026825
1914,1408144
1915,1556687
1916,2613609
1917,1730267
1918,1393109
1919,1399114
1920,1762664
1921,2732424
1922,1133314
1923,1644150
1924,1402396
1925,2004068
1926,1597258
1927,757802
1928,1553851
1929,1981135
1930,1996096
1931,7311527
1932,1526054
1933,1626207
1934,1874748
1935,1590812
1936,2075582
1937,1685775
1938,2671029
1939,1505982
1940,2235134
1941,1700597
1942,1753423
1943,1647984
1944,1792062
1945,1586358
1946,1676841
1947,1290889
1948,1821669
1949,2396791
1950,1952025
1951,1535254
1952,1768928
1953,1313964
1954,8539141
1955,1418818
1956,1592384
1957,2719604
1958,1740822
1959,1450477
1960,1410345
1961,1768837
1962,2740602
1963,1212280
1964,1653009
1965,1460026
1966,2008843
1967,1631257
1968,816248
1969,1606647
1970,2138147
1971,1996152
1972,7351062
1973,1536703
1974,1770878
1975,1880940
1976,1598945
1977,2079073
1978,1710118
1979,2717866
1980,1519661
1981,2299045
1982,1705326
1983,1792931
1984,1673269
1985,1875270
1986,1615344
1987,1686777
1988,1305378
1989,1830332
1990,2401329
1991,1958181
1992,1540755
1993,1825323
1994,1314702
1995,8663767
1996,1454657
1997,1598589
1998,2817411
1999,1757575
2000,1492458
2001,1414308
2002,1832739
2003,2968506
2004,1287963
2005,1676871
2006,1476833
2007,2045186
2008,1675142
2009,826971
2010,1638750
2011,2187792
2012,2007144
2013,7730257
2014,1600991
2015,1784851
2016,1898313
2017,1644636
2018,2091826
2019,1720502
2020,2853468
2021,1533152
2022,2402542
2023,1739341
2024,1792972
2025,1678114
2026,1964648
2027,1628661
2028,1686831
2029,1310232
2030,1911452
2031,2441302
2032,1965078
2033,1545153
2034,1877926
2035,1325295
2036,8761744
2037,1472076
2038,1661360
2039,2920739
2040,1767935
2041,1500182
2042,1414360
2043,1834566
2044,3001000
2045,1306034
2046,1685621
2047,1478792
2048,2070594
2049,1693345
2050,843705
2051,1649081
2052,2191045
2053,2066058
2054,7845566
2055,1611176
2056,1817329
2057,1916511
2058,1645329
2059,2105534
2060,1731541
2061,2863814
2062,1544661
2063,2409979
2064,1767266
2065,1797490
2066,1796813
2067,1995794
2068,1662609
2069,1717585
2070,1334437
2071,1927746
2072,2514046
2073,2004492
2074,1549726
2075,1895939
2076,1355991
2077,8768791
2078,1479312
2079,1661360
2080,2970302
2081,1770741
2082,1618584
2083,1433251
2084,1890149
2085,3047557
2086,1321251
2087,1694067
2088,1491749
2089,2121894
2090,1713350
2091,875827
2092,1718662
2093,2202430
2094,2105265
2095,7918657
2096,1698453
2097,1956220
2098,1955854
2099,1710589
2100,2137722
2101,1761377
2102,2866156
2103,1559527
2104,2416759
2105,1847828
2106,1802162
2107,1830422
2108,2012272
2109,1667325
2110,1747152
2111,1484688
2112,2015517
2113,2607636
2114,2059496
2115,1563224
2116,1911190
2117,1389577
2118,8787927
2119,1499365
2120,1673724
2121,3155065
2122,1779477
2123,1674590
2124,1450219
2125,1966400
2126,3137671
2127,1364221
2128,1784868
2129,1549547
2130,2127644
2131,1758157
2132,884389
2133,1834136
2134,2277903
2135,2145172
2136,7986410
2137,1717425
2138,1963109
2139,1977318
2140,1749091
2141,2182739
2142,1799154
2143,2934164
2144,1570157
2145,2554155
2146,2012050
2147,1875487
2148,1855017
2149,2037597
2150,1708821
2151,1793993
2152,1515294
2153,2220232
2154,2637238
2155,2165112
2156,1570830
2157,1924123
2158,1390564
2159,12234
2160,1516174
2161,1707360
2162,3320926
2163,1887671
2164,1699626
2165,1490972
2166,1972647
2167,3254854
2168,1368342
2169,1796560
2170,1663934
2171,2148594
2172,1763686
2173,925865
2174,1878544
2175,2389135
2176,2156552
2177,8036575
2178,1768103
2179,1987264
2180,1977382
2181,1753824
2182,2187994
2183,1819618
2184,2969224
2185,1595242
2186,2595052
2187,2131860
2188,1981028
2189,1870532
2190,2048646
2191,1785585
2192,1851347
2193,1521595
2194,2231463
2195,2639167
2196,2177799
2197,1586980
2198,1961968
2199,1391480
2200,70287
2201,1605778
2202,1721545
2203,3334202
2204,1931547
2205,1784693
2206,1515329
2207,2002313
2208,3271135
2209,1379455
2210,1824707
2211,1664150
2212,2149652
2213,1800042
2214,971175
2215,1934926
2216,2576074
2217,2185209
2218,8117277
2219,1798470
2220,2010574
2221,2013315
2222,1770836
2223,2195469
2224,1952410
2225,3015922
2226,1641563
2227,2599259
2228,2161488
2229,2014348
2230,2000154
2231,2161896
2232,1825616
2233,1852145
2234,1584672
2235,2345556
2236,2664684
2237,2184250
2238,1587933
2239,1971088
2240,1445636
2241,126618
2242,1655648
2243,1832923
2244,3358580
2245,2020125
2246,1787022
2247,1519222
2248,2031575
2249,3285759
2250,1511422
2251,1899214
2252,1863643
2253,2195483
2254,1809732
2255,1046623
2256,1934972
2257,2592070
2258,2201515
2259,8121318
2260,1864931
2261,2036871
2262,2077364
2263,1836979
2264,2219160
2265,1986170
2266,3126602
2267,1674247
2268,2615455
2269,2252259
2270,2097153
2271,2032717
2272,2213692
2273,1864653
2274,1877590
2275,1602633
2276,2447974
2277,2723731
2278,2277758
2279,1607332
2280,1982238
2281,1472955
2282,163353
2283,1657856
2284,1855295
2285,3446441
2286,2022442
2287,1794458
2288,1587275
2289,2043485
2290,3294505
2291,1512476
2292,1899654
2293,1955357
2294,2195703
